priors_count,days_b_screening_arrest,decile_score,sex=Female,sex=Male,age_cat=25-45,Greaterthan45,age_cat=Lessthan25,c_charge_degree=F,c_charge_degree=M,race,result
-0.468859886,0.351302655,1.61104637,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,0
-0.468859886,0.155206702,0.5584257,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,1,0,0,0
0.781465294,0.155206702,0.909299256,0,1,1,0,0,0,1,1,1
-0.677247416,0.351302655,-0.49419497,0,1,1,0,0,0,1,1,0
2.031790474,0.351302655,0.5584257,0,1,1,0,0,1,0,0,1
-0.260472356,0.155206702,0.207552143,0,1,1,0,0,1,0,1,1
-0.677247416,0.155206702,-0.845068527,0,1,0,0,1,1,0,1,1
0.156302704,0.155206702,1.961919926,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
-0.677247416,0.155206702,1.260172813,1,0,1,0,0,0,1,0,1
-0.677247416,0.155206702,0.207552143,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,1
0.156302704,0.155206702,0.207552143,0,1,1,0,0,1,0,0,0
0.364690234,-0.040889251,1.260172813,0,1,0,0,1,1,0,1,1
-0.677247416,0.155206702,0.909299256,0,1,0,0,1,1,0,1,1
-0.260472356,0.155206702,0.207552143,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
-0.260472356,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,0
-0.677247416,0.351302655,-0.49419497,0,1,0,0,1,1,0,0,0
0.156302704,0.351302655,-0.143321413,0,1,1,0,0,1,0,0,0
-0.677247416,-0.236985204,-1.195942083,0,1,1,0,0,0,1,1,0
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,0,1,0,0
-0.677247416,0.155206702,0.5584257,0,1,0,0,1,1,0,0,0
-0.468859886,0.351302655,-1.195942083,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,1.260172813,1,0,0,0,1,1,0,1,0
-0.260472356,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
1.198240354,-0.62917711,0.5584257,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,0,0
-0.677247416,0.351302655,-0.845068527,1,0,1,0,0,0,1,0,0
-0.052084826,0.155206702,0.5584257,0,1,0,0,1,1,0,0,0
-0.677247416,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,-0.49419497,1,0,1,0,0,0,1,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,0
-0.677247416,0.155206702,-0.143321413,0,1,1,0,0,0,1,0,0
1.198240354,0.155206702,1.61104637,0,1,0,1,0,1,0,1,1
-0.677247416,0.155206702,1.61104637,0,1,0,0,1,1,0,0,1
0.156302704,0.155206702,1.260172813,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,0.5584257,0,1,1,0,0,1,0,1,1
-0.260472356,0.155206702,0.207552143,0,1,1,0,0,1,0,1,0
0.156302704,0.155206702,-0.143321413,1,0,0,1,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,1,0,0,1,0,1,0,0,0
1.823402944,0.155206702,1.961919926,0,1,1,0,0,1,0,0,1
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,0,1,1,0
0.364690234,0.155206702,0.909299256,1,0,1,0,0,1,0,0,0
-0.260472356,0.155206702,0.909299256,0,1,0,0,1,1,0,0,0
-0.677247416,0.155206702,-0.49419497,0,1,1,0,0,0,1,1,0
-0.468859886,0.155206702,0.5584257,0,1,1,0,0,1,0,1,0
1.615015414,-2.197944732,-1.195942083,0,1,0,1,0,1,0,1,1
-0.260472356,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
0.156302704,-4.74719212,-0.845068527,0,1,0,1,0,0,1,0,0
2.448565534,0.155206702,1.961919926,1,0,0,1,0,1,0,0,1
3.698890714,0.351302655,0.5584257,0,1,0,1,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,1,0,0,1,0,1,0,1,0
-0.677247416,0.351302655,-1.195942083,1,0,0,1,0,1,0,1,0
-0.677247416,0.351302655,-0.845068527,0,1,1,0,0,0,1,0,0
0.364690234,-0.236985204,0.909299256,0,1,1,0,0,0,1,1,1
-0.468859886,0.351302655,1.961919926,0,1,0,0,1,1,0,0,1
4.740828364,0.155206702,1.961919926,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,1.61104637,0,1,0,0,1,1,0,0,1
-0.677247416,-0.040889251,0.5584257,0,1,0,0,1,1,0,0,0
0.156302704,0.351302655,1.961919926,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,0.207552143,1,0,1,0,0,1,0,0,1
-0.052084826,0.155206702,-0.143321413,0,1,1,0,0,1,0,1,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
1.615015414,0.155206702,1.61104637,0,1,1,0,0,1,0,1,1
0.364690234,0.351302655,0.207552143,0,1,0,1,0,1,0,0,1
0.156302704,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,1
3.073728124,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
2.448565534,0.351302655,0.5584257,0,1,1,0,0,1,0,0,0
-0.677247416,0.351302655,-0.143321413,0,1,1,0,0,1,0,0,0
0.989852824,0.351302655,-0.845068527,0,1,1,0,0,0,1,0,1
-0.052084826,-3.766712355,-0.143321413,0,1,1,0,0,1,0,0,0
-0.677247416,-0.433081157,-0.49419497,1,0,1,0,0,1,0,1,0
-0.677247416,0.351302655,0.207552143,1,0,0,0,1,0,1,0,1
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,0,1,0,0
0.573077764,0.155206702,0.207552143,0,1,1,0,0,0,1,1,0
-0.052084826,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,0,1,0,0
-0.260472356,-4.551096167,0.207552143,1,0,1,0,0,1,0,1,1
-0.052084826,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
-0.468859886,0.351302655,-0.49419497,0,1,1,0,0,0,1,1,0
0.364690234,0.155206702,0.207552143,0,1,1,0,0,1,0,1,1
-0.468859886,0.351302655,-0.49419497,0,1,1,0,0,0,1,0,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
-0.260472356,0.155206702,-0.143321413,0,1,1,0,0,1,0,1,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
0.156302704,1.920070278,1.260172813,1,0,1,0,0,0,1,1,1
1.198240354,0.155206702,0.5584257,0,1,0,1,0,1,0,1,0
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,1,0,1,0
-0.677247416,0.155206702,-0.143321413,0,1,0,0,1,1,0,1,0
-0.677247416,0.155206702,-0.143321413,0,1,0,0,1,1,0,0,1
0.156302704,0.155206702,1.260172813,0,1,1,0,0,0,1,0,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
0.156302704,0.155206702,1.961919926,0,1,1,0,0,1,0,0,0
-0.677247416,-0.62917711,-0.143321413,0,1,1,0,0,0,1,1,1
-0.052084826,0.351302655,1.961919926,0,1,1,0,0,1,0,0,1
-0.468859886,-2.982328544,-1.195942083,0,1,0,1,0,1,0,0,0
-0.052084826,0.155206702,-1.195942083,0,1,1,0,0,1,0,1,1
-0.677247416,0.155206702,-0.49419497,1,0,1,0,0,0,1,0,1
2.240178004,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
-0.677247416,-0.040889251,0.5584257,0,1,0,0,1,0,1,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
7.033091195,0.155206702,0.909299256,0,1,1,0,0,0,1,0,1
-0.260472356,0.351302655,0.5584257,0,1,0,0,1,1,0,0,0
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,0,1,0,1
-0.260472356,0.351302655,0.909299256,0,1,1,0,0,1,0,0,1
-0.260472356,0.155206702,-0.49419497,1,0,1,0,0,1,0,1,0
0.781465294,0.155206702,-0.49419497,1,0,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.49419497,0,1,1,0,0,0,1,0,1
-0.468859886,-2.394040685,-1.195942083,0,1,1,0,0,1,0,0,0
-0.052084826,0.155206702,-0.143321413,1,0,1,0,0,1,0,0,1
-0.468859886,0.351302655,-0.845068527,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
2.448565534,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
0.573077764,0.155206702,0.909299256,0,1,0,1,0,1,0,0,1
2.865340594,0.155206702,1.61104637,0,1,0,0,1,1,0,0,1
-0.677247416,-0.236985204,-1.195942083,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,1.61104637,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,-0.845068527,1,0,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.49419497,0,1,0,0,1,1,0,0,0
1.198240354,0.155206702,0.909299256,0,1,0,1,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,1,0,1,0,0,1,0,0,0
-0.468859886,0.155206702,-0.143321413,1,0,0,1,0,1,0,0,0
-0.468859886,0.351302655,-0.845068527,0,1,1,0,0,0,1,0,1
1.406627884,0.155206702,0.207552143,0,1,0,1,0,1,0,0,1
-0.468859886,0.155206702,1.260172813,0,1,0,0,1,1,0,1,0
0.573077764,-1.609656874,0.207552143,0,1,1,0,0,1,0,1,1
-0.468859886,0.547398608,-1.195942083,0,1,0,1,0,0,1,0,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
1.198240354,0.155206702,1.260172813,1,0,1,0,0,0,1,0,1
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
1.406627884,-1.217464968,0.5584257,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,1.260172813,0,1,0,0,1,1,0,1,1
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,0.207552143,0,1,0,1,0,0,1,0,0
-0.052084826,0.155206702,1.961919926,0,1,0,0,1,1,0,0,1
2.031790474,0.155206702,1.961919926,0,1,1,0,0,1,0,0,0
-0.052084826,-3.962808308,-1.195942083,0,1,0,1,0,0,1,0,1
0.364690234,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
-0.260472356,-0.62917711,-1.195942083,0,1,0,1,0,1,0,0,0
-0.677247416,0.155206702,1.260172813,0,1,0,0,1,0,1,1,1
-0.468859886,-0.040889251,-1.195942083,0,1,0,1,0,0,1,1,0
-0.677247416,0.155206702,-0.49419497,1,0,0,0,1,1,0,1,1
-0.677247416,0.155206702,0.5584257,0,1,0,0,1,0,1,0,0
-0.468859886,0.155206702,-0.49419497,0,1,0,1,0,1,0,0,0
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,1,0,1,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,0,1,1,0
-0.677247416,0.351302655,-0.143321413,0,1,1,0,0,1,0,1,1
-0.260472356,0.351302655,0.207552143,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,-0.49419497,0,1,1,0,0,1,0,1,0
-0.052084826,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,1
0.781465294,0.155206702,0.207552143,0,1,1,0,0,1,0,0,1
-0.468859886,0.351302655,-0.845068527,0,1,1,0,0,1,0,0,0
-0.677247416,0.351302655,0.207552143,0,1,1,0,0,1,0,1,1
-0.260472356,-5.335479978,-0.845068527,1,0,1,0,0,1,0,1,0
0.573077764,0.155206702,1.961919926,0,1,0,0,1,1,0,0,1
3.698890714,-2.394040685,1.961919926,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,1,0,1,0,0,0,1,1,0
-0.677247416,0.155206702,0.5584257,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-0.845068527,1,0,1,0,0,0,1,0,0
4.532440834,3.881029806,1.961919926,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,0.5584257,1,0,0,0,1,1,0,1,0
-0.677247416,0.351302655,0.5584257,0,1,1,0,0,0,1,1,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,1,0
-0.677247416,0.155206702,0.909299256,0,1,0,1,0,1,0,1,1
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,1
-0.468859886,-4.551096167,-0.49419497,0,1,1,0,0,0,1,1,0
1.823402944,-0.040889251,0.909299256,1,0,1,0,0,1,0,0,1
-0.052084826,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
2.448565534,0.155206702,-0.49419497,0,1,0,1,0,1,0,0,1
1.198240354,0.155206702,-0.49419497,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-0.49419497,1,0,1,0,0,1,0,0,0
-0.468859886,0.351302655,1.260172813,0,1,0,0,1,0,1,0,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,0,1,1,0
-0.052084826,-0.236985204,0.5584257,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,1
-0.468859886,-0.236985204,-0.49419497,0,1,1,0,0,1,0,1,0
-0.468859886,0.155206702,0.207552143,0,1,0,0,1,1,0,1,1
-0.260472356,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,0,0,1,1,0,0,1
0.364690234,0.155206702,0.207552143,0,1,1,0,0,1,0,1,0
0.573077764,0.155206702,1.260172813,0,1,1,0,0,0,1,0,1
-0.468859886,0.155206702,-0.845068527,0,1,0,1,0,0,1,0,0
-0.260472356,-2.394040685,-0.143321413,1,0,1,0,0,0,1,0,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,0
3.907278244,0.155206702,0.909299256,0,1,0,1,0,1,0,0,1
0.156302704,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,1
-0.260472356,-0.433081157,-1.195942083,0,1,1,0,0,1,0,1,0
-0.468859886,0.155206702,1.61104637,1,0,0,0,1,1,0,0,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
-0.052084826,0.351302655,0.909299256,0,1,0,0,1,1,0,0,0
-0.260472356,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
0.781465294,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
2.240178004,0.351302655,1.961919926,1,0,1,0,0,1,0,0,1
-0.260472356,0.351302655,0.5584257,0,1,1,0,0,0,1,1,0
0.573077764,0.351302655,1.961919926,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,1
-0.260472356,-5.335479978,-0.143321413,0,1,1,0,0,0,1,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,0
-0.677247416,0.155206702,0.207552143,1,0,0,0,1,1,0,0,0
-0.677247416,0.351302655,-0.49419497,0,1,0,0,1,1,0,1,0
0.364690234,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
0.156302704,0.351302655,-1.195942083,0,1,1,0,0,0,1,1,0
-0.468859886,0.155206702,-0.49419497,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,1
-0.468859886,0.351302655,1.961919926,0,1,0,0,1,1,0,0,1
-0.468859886,-2.00184878,-1.195942083,0,1,0,1,0,1,0,1,0
-0.677247416,0.155206702,-0.49419497,1,0,0,0,1,1,0,0,0
-0.677247416,-0.62917711,-1.195942083,0,1,1,0,0,1,0,0,0
-0.260472356,0.155206702,-0.49419497,1,0,1,0,0,1,0,1,0
0.989852824,0.155206702,1.961919926,0,1,1,0,0,1,0,1,1
-0.260472356,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,0
-0.677247416,0.351302655,-0.845068527,0,1,1,0,0,1,0,1,1
-0.468859886,0.155206702,-0.845068527,0,1,0,0,1,1,0,0,0
-0.052084826,0.351302655,0.207552143,0,1,1,0,0,1,0,0,0
-0.677247416,-0.433081157,-0.845068527,0,1,0,0,1,1,0,1,0
-0.677247416,0.155206702,0.5584257,0,1,0,0,1,1,0,1,1
0.156302704,-0.040889251,-1.195942083,1,0,1,0,0,1,0,1,1
-0.468859886,0.155206702,-0.845068527,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-0.845068527,0,1,0,0,1,1,0,0,0
-0.052084826,0.155206702,-0.143321413,0,1,0,1,0,1,0,0,0
0.781465294,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.468859886,-4.74719212,0.5584257,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-0.49419497,0,1,1,0,0,0,1,1,0
-0.052084826,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
-0.677247416,0.351302655,-1.195942083,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,0
2.865340594,0.155206702,0.909299256,0,1,0,1,0,1,0,0,1
0.989852824,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,1.61104637,0,1,0,0,1,1,0,1,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,1
-0.468859886,0.351302655,1.260172813,0,1,1,0,0,0,1,1,1
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
-0.260472356,0.351302655,-0.49419497,0,1,0,0,1,1,0,0,1
0.156302704,-0.62917711,-0.845068527,0,1,0,1,0,1,0,1,0
0.156302704,0.351302655,-0.49419497,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.49419497,1,0,1,0,0,0,1,0,1
-0.677247416,0.155206702,0.207552143,0,1,1,0,0,0,1,1,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,1
-0.260472356,-1.609656874,-0.49419497,0,1,1,0,0,1,0,0,0
-0.468859886,0.351302655,-0.143321413,0,1,0,1,0,1,0,1,0
-0.468859886,0.155206702,-0.143321413,0,1,0,1,0,0,1,0,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,1,0,1,0
-0.052084826,0.155206702,0.207552143,0,1,0,0,1,0,1,1,1
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
1.406627884,3.292741948,0.909299256,1,0,1,0,0,0,1,0,1
1.406627884,0.351302655,1.260172813,0,1,1,0,0,0,1,0,1
0.573077764,0.351302655,0.5584257,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
1.406627884,0.155206702,0.5584257,0,1,0,1,0,1,0,1,0
-0.468859886,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
1.406627884,0.155206702,0.909299256,0,1,0,1,0,1,0,0,1
0.156302704,0.351302655,-1.195942083,0,1,1,0,0,0,1,0,0
1.406627884,0.155206702,1.260172813,0,1,1,0,0,1,0,1,1
-0.677247416,0.155206702,-1.195942083,1,0,0,1,0,0,1,1,0
-0.052084826,0.155206702,1.961919926,0,1,1,0,0,0,1,0,0
-0.468859886,0.155206702,0.909299256,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,0.909299256,0,1,0,1,0,1,0,1,0
2.656953064,0.155206702,0.909299256,0,1,1,0,0,0,1,1,0
0.156302704,0.155206702,0.5584257,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,0.909299256,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,1,0,1,0
-0.677247416,0.351302655,-1.195942083,1,0,1,0,0,0,1,1,0
-0.677247416,0.155206702,-0.49419497,0,1,1,0,0,1,0,1,0
0.781465294,0.155206702,0.5584257,1,0,0,1,0,1,0,0,0
-0.677247416,0.351302655,-0.845068527,0,1,1,0,0,0,1,0,0
-0.677247416,0.155206702,0.5584257,0,1,1,0,0,0,1,1,0
-0.052084826,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,0.5584257,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,0
1.615015414,0.351302655,0.909299256,0,1,1,0,0,1,0,1,1
-0.677247416,0.155206702,-0.49419497,0,1,0,0,1,1,0,0,0
1.406627884,0.155206702,0.5584257,0,1,0,1,0,1,0,0,1
0.156302704,0.351302655,1.260172813,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-0.143321413,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,-0.143321413,0,1,0,1,0,1,0,0,0
-0.677247416,0.155206702,1.61104637,0,1,0,0,1,0,1,0,0
-0.677247416,0.155206702,-0.143321413,1,0,1,0,0,0,1,0,0
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,0,0
-0.260472356,0.155206702,-0.49419497,0,1,0,1,0,1,0,0,0
2.656953064,0.155206702,0.5584257,0,1,0,1,0,1,0,0,1
0.156302704,0.155206702,0.909299256,0,1,1,0,0,1,0,0,0
0.989852824,0.155206702,0.5584257,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,0,1,0,0
-0.468859886,0.351302655,0.207552143,0,1,1,0,0,0,1,0,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,0,1,1,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.845068527,1,0,1,0,0,1,0,0,0
1.198240354,0.351302655,0.5584257,0,1,1,0,0,1,0,0,1
-0.468859886,-3.962808308,0.207552143,0,1,0,1,0,1,0,0,0
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,0
-0.677247416,-0.825273062,-0.49419497,1,0,0,1,0,0,1,1,1
0.989852824,0.155206702,1.61104637,1,0,0,1,0,1,0,0,0
0.364690234,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
2.031790474,0.155206702,-1.195942083,0,1,0,1,0,1,0,0,1
-0.677247416,0.155206702,1.61104637,0,1,0,0,1,0,1,0,1
0.989852824,0.155206702,-0.845068527,0,1,1,0,0,1,0,0,1
-0.677247416,0.351302655,-0.845068527,0,1,0,0,1,0,1,0,0
-0.468859886,0.155206702,1.61104637,0,1,0,0,1,1,0,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,1,0,1,0
-0.468859886,0.351302655,-0.845068527,0,1,1,0,0,1,0,1,0
-0.468859886,0.351302655,-0.143321413,0,1,0,0,1,1,0,0,1
0.364690234,0.351302655,1.260172813,0,1,0,1,0,1,0,1,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
-0.677247416,0.351302655,-1.195942083,1,0,1,0,0,1,0,0,0
-0.468859886,0.155206702,-1.195942083,1,0,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,1,0,1,0,0,1,0,0,0
-0.468859886,0.155206702,0.909299256,0,1,0,0,1,1,0,0,1
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,1
-0.468859886,0.155206702,0.5584257,0,1,1,0,0,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
-0.260472356,0.155206702,1.61104637,0,1,0,0,1,1,0,0,0
6.199541075,0.155206702,1.61104637,0,1,0,1,0,1,0,1,1
-0.468859886,0.155206702,-1.195942083,1,0,0,1,0,1,0,1,0
-0.468859886,0.155206702,0.909299256,0,1,0,0,1,0,1,0,1
0.156302704,0.155206702,1.260172813,0,1,0,0,1,1,0,0,1
-0.677247416,0.351302655,-1.195942083,1,0,1,0,0,1,0,0,0
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,0,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-1.195942083,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,-1.195942083,0,1,1,0,0,0,1,0,0
0.156302704,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,0
-0.677247416,0.351302655,-0.845068527,1,0,1,0,0,1,0,1,0
2.240178004,0.155206702,1.61104637,0,1,1,0,0,1,0,1,0
-0.468859886,0.155206702,-1.195942083,0,1,0,1,0,0,1,1,0
2.448565534,0.155206702,0.207552143,0,1,1,0,0,1,0,0,0
-0.468859886,0.155206702,-0.143321413,0,1,0,0,1,1,0,0,0
-0.468859886,0.351302655,-1.195942083,0,1,0,1,0,0,1,0,0
-0.260472356,0.155206702,0.5584257,0,1,1,0,0,1,0,1,1
-0.468859886,0.155206702,0.5584257,0,1,1,0,0,0,1,1,0
-0.468859886,0.155206702,1.260172813,0,1,1,0,0,1,0,0,1
3.073728124,0.155206702,1.961919926,0,1,1,0,0,0,1,0,1
-0.468859886,0.155206702,0.5584257,0,1,0,0,1,1,0,0,1
-0.468859886,0.155206702,-0.845068527,0,1,1,0,0,1,0,1,1
-0.052084826,0.351302655,-0.845068527,0,1,0,1,0,0,1,0,0
2.240178004,0.155206702,1.260172813,1,0,1,0,0,1,0,0,0
0.781465294,0.155206702,0.207552143,0,1,1,0,0,1,0,0,1
3.490503184,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
-0.677247416,0.351302655,1.61104637,0,1,1,0,0,1,0,1,1
-0.677247416,0.351302655,-0.845068527,0,1,0,0,1,0,1,1,1
-0.468859886,0.351302655,-1.195942083,1,0,1,0,0,0,1,0,0
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
0.364690234,0.155206702,1.61104637,0,1,1,0,0,1,0,0,1
-0.052084826,0.155206702,0.207552143,0,1,0,0,1,1,0,1,1
-0.677247416,0.155206702,0.909299256,0,1,0,0,1,0,1,0,0
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
-0.677247416,0.155206702,-1.195942083,1,0,1,0,0,0,1,1,0
-0.468859886,0.351302655,-0.845068527,0,1,1,0,0,0,1,1,1
-0.468859886,0.155206702,0.207552143,0,1,1,0,0,0,1,0,0
-0.260472356,-3.178424497,-0.49419497,0,1,0,0,1,0,1,1,0
2.656953064,0.155206702,1.961919926,0,1,1,0,0,1,0,0,1
-0.677247416,-1.021369015,-1.195942083,0,1,1,0,0,1,0,1,0
-0.468859886,0.155206702,-0.49419497,0,1,0,0,1,0,1,1,0
-0.468859886,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.677247416,0.155206702,-0.143321413,0,1,1,0,0,1,0,1,0
-0.677247416,0.155206702,-1.195942083,0,1,1,0,0,1,0,1,0
-0.468859886,-0.040889251,-0.49419497,0,1,1,0,0,1,0,1,0
-0.468859886,4.86150957,-0.143321413,0,1,1,0,0,1,0,1,1
-0.677247416,0.351302655,0.909299256,0,1,0,1,0,1,0,0,1
0.781465294,0.155206702,0.5584257,0,1,1,0,0,1,0,0,0
-0.677247416,0.155206702,-0.845068527,0,1,1,0,0,0,1,0,0
0.989852824,0.155206702,0.909299256,0,1,1,0,0,1,0,0,1
-0.677247416,0.351302655,-1.195942083,0,1,0,1,0,0,1,1,0
-0.677247416,0.155206702,-1.195942083,0,1,0,1,0,0,1,0,1
